date,categoryName,payee,comment,createdDate,changedDate,outcomeAccountName,outcome,outcomeCurrencyShortTitle
2023-12-08,Проезд,,,2023-12-08 18:48:34,2023-12-08 15:48:36,Тинькофф,32.4,RUB
2023-12-08,Продукты / Сладости,Пятерочка,,2023-12-08 18:48:51,2023-12-08 15:48:55,Тинькофф,211.67,RUB
2023-12-08,Кафе и рестораны / Кофейни,Surf coffee,,2023-12-08 19:50:53,2023-12-08 16:50:56,Тинькофф,570.0,RUB
2023-12-09,Кафе и рестораны,Ресторан Вега,Обед,2023-12-09 12:48:37,2023-12-09 09:49:33,Тинькофф,241.0,RUB
2023-12-09,Продукты / Сладости,Пятерочка,Чокопай,2023-12-09 15:46:04,2023-12-09 12:46:07,Тинькофф,179.99,RUB
2023-12-09,Продукты,Пятерочка,,2023-12-10 10:35:33,2023-12-10 07:35:48,Тинькофф,154.98,RUB
2023-12-10,Проезд,,,2023-12-10 13:17:47,2023-12-10 10:17:51,Тинькофф,51.3,RUB
2023-12-10,Проезд,,,2023-12-11 10:27:08,2023-12-11 07:27:45,Тинькофф,32.4,RUB
2023-12-10,Кафе и рестораны,Шавуха,,2023-12-11 10:27:25,2023-12-11 07:27:45,Тинькофф,280.0,RUB
2023-12-11,Проезд,,,2023-12-11 10:27:57,2023-12-11 07:28:01,Тинькофф,32.4,RUB
2023-12-11,Кафе и рестораны / Кофейни,Ресторан Вега,Какао,2023-12-11 13:05:03,2023-12-11 10:05:10,Тинькофф,242.5,RUB
2023-12-11,Продукты,Рынок,Мандарины,2023-12-11 21:38:51,2023-12-11 18:39:20,Тинькофф,250.0,RUB
2023-12-11,Здоровье и фитнес,центр Эмпатия,Прием у психиатра,2023-12-11 21:39:16,2023-12-11 18:39:20,Тинькофф,3000.0,RUB
2023-12-12,Кафе и рестораны,Столовая ОЦРВ,,2023-12-12 15:29:27,2023-12-12 12:29:31,Тинькофф,420.0,RUB
2023-12-12,Продукты / Сладости,Пятерочка,,2023-12-12 15:29:39,2023-12-12 12:30:27,Тинькофф,179.99,RUB
2023-12-12,Образование,ChatGPT,,2023-12-12 17:14:05,2023-12-12 14:14:14,Тинькофф,2390.0,RUB
2023-12-13,Кафе и рестораны,Столовая ОЦРВ,,2023-12-15 13:58:18,2023-12-15 10:58:23,Тинькофф,200.0,RUB
2023-12-13,Проезд,whoosh,,2023-12-15 13:59:05,2023-12-15 10:59:10,Тинькофф,102.5,RUB
2023-12-13,Проезд,Яндекс такси,,2023-12-15 13:59:24,2023-12-15 10:59:46,Тинькофф,116.0,RUB
2023-12-13,Проезд,Самолет,Билеты в Тюмень,2023-12-15 14:01:34,2023-12-15 11:01:58,Тинькофф,3793.17,RUB
2023-12-13,Продукты,,,2023-12-15 14:01:59,2023-12-15 11:02:04,Тинькофф,350.0,RUB
2023-12-13,Продукты,Колобок,,2023-12-15 14:02:14,2023-12-15 11:02:28,Тинькофф,408.0,RUB
2023-12-13,Проезд,,,2023-12-15 14:02:50,2023-12-15 11:02:54,Тинькофф,32.4,RUB
2023-12-14,Проезд,,,2023-12-15 14:03:16,2023-12-15 11:03:20,Тинькофф,32.4,RUB
2023-12-14,"Платежи, комиссии / Оплата связи",Тинькофф,10 рублей на активацию карты,2023-12-15 14:04:42,2023-12-15 11:04:46,Тинькофф,10.0,RUB
2023-12-14,Продукты / Сладости,Рынок,Мандарины 🍊,2023-12-15 14:05:12,2023-12-15 11:05:16,Тинькофф,700.0,RUB
2023-12-14,Проезд,,,2023-12-15 14:05:36,2023-12-15 11:05:51,Тинькофф,32.4,RUB
2023-12-14,Продукты / Сладости,Пятерочка,,2023-12-15 14:05:56,2023-12-15 11:06:07,Тинькофф,258.98,RUB
2023-12-14,"Платежи, комиссии / Подписки",,Яндекс плюс,2023-12-15 14:06:07,2023-12-15 11:06:34,Тинькофф,299.0,RUB
2023-12-15,"Платежи, комиссии / Оплата связи",,,2023-12-15 14:06:51,2023-12-15 11:06:59,Тинькофф,313.0,RUB
2023-12-15,Продукты,Колобок,,2023-12-15 14:07:05,2023-12-15 11:07:12,Тинькофф,224.0,RUB
2023-12-15,Подарки,Озон,Настолка для тайного Санты)),2023-12-15 15:24:18,2023-12-15 12:24:43,Тинькофф,859.0,RUB
2023-12-15,Доставка еды,Самокат,,2023-12-16 11:43:51,2023-12-16 08:43:59,Тинькофф,417.0,RUB
2023-12-15,Проезд,,,2023-12-16 11:44:25,2023-12-16 08:44:29,Тинькофф,32.4,RUB
2023-12-16,Проезд,,,2023-12-16 15:26:17,2023-12-16 12:26:21,Тинькофф,27.8,RUB
2023-12-16,Кафе и рестораны,ДоДо пицца,,2023-12-16 15:26:41,2023-12-16 12:26:47,Тинькофф,334.0,RUB
2023-12-16,Продукты,Пятерочка,Водичка,2023-12-16 18:56:57,2023-12-16 15:57:03,Тинькофф,61.98,RUB
2023-12-16,Проезд,,,2023-12-16 18:57:13,2023-12-16 15:57:19,Тинькофф,64.8,RUB
2023-12-16,Продукты / Сладости,,Энергетик,2023-12-16 18:57:35,2023-12-16 15:57:40,Тинькофф,54.0,RUB
2023-12-17,Доставка еды,Самокат,Завтрак и обед,2023-12-17 18:45:27,2023-12-17 15:45:34,Тинькофф,253.0,RUB
2023-12-17,Хобби,Мешок,2 плёнки,2023-12-17 20:58:24,2023-12-17 18:04:17,Тинькофф,246.0,RUB
2023-12-17,Хобби,Авито,Архиватор для плёнки,2023-12-17 21:05:43,2023-12-17 18:05:46,Тинькофф,1619.0,RUB
2023-12-18,Кафе и рестораны,Столовая ОЦРВ,,2023-12-19 13:51:11,2023-12-19 10:54:28,Тинькофф,350.0,RUB
2023-12-18,Продукты,Пятерочка,,2023-12-19 13:52:53,2023-12-19 10:54:28,Тинькофф,678.1,RUB
2023-12-18,Проезд,,,2023-12-19 13:53:09,2023-12-19 10:54:28,Тинькофф,32.4,RUB
2023-12-18,Подарки,Траектория,Новогодний подарок для Ники,2023-12-19 13:53:37,2023-12-19 10:54:28,Тинькофф,6480.0,RUB
2023-12-19,Проезд,Яндекс такси,,2023-12-19 13:53:59,2023-12-19 10:54:28,Тинькофф,133.0,RUB
2023-12-19,Кафе и рестораны,Столовая ОЦРВ,,2023-12-19 13:54:06,2023-12-19 10:54:28,Тинькофф,330.0,RUB
2023-12-19,Доставка еды,Самокат,,2023-12-19 15:09:18,2023-12-19 12:09:24,Тинькофф,381.0,RUB
2023-12-19,"Образование / Книги, Товары для дома",Озон,Книга об истории СССР и вещи для обработки пленок,2023-12-19 20:15:57,2023-12-19 17:16:15,Тинькофф,887.0,RUB
2023-12-20,Проезд,Яндекс такси,,2023-12-20 09:16:50,2023-12-20 06:17:23,Тинькофф,175.0,RUB
2023-12-20,Хобби,Мешок,2 коллекции пленок,2023-12-20 09:17:16,2023-12-20 06:17:23,Тинькофф,5450.0,RUB
2023-12-20,Кафе и рестораны / Кофейни,Surf coffee,Вкусняшки нам с Никой,2023-12-20 15:54:50,2023-12-20 12:54:53,Тинькофф,1205.0,RUB
2023-12-20,Продукты / Сладости,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ФАБРИКА ВКУСА""",,2023-12-20 16:28:13,2023-12-20 13:28:19,Тинькофф,407.0,RUB
2023-12-21,Проезд,Яндекс такси,,2023-12-21 12:11:52,2023-12-21 09:12:07,Тинькофф,202.0,RUB
2023-12-21,Кафе и рестораны,Столовая ОЦРВ,,2023-12-21 12:12:03,2023-12-21 09:12:07,Тинькофф,350.0,RUB
2023-12-21,Продукты / Сладости,Пятерочка,,2023-12-21 16:06:40,2023-12-21 13:06:55,Тинькофф,409.96,RUB
2023-12-22,Кафе и рестораны,Столовая ОЦРВ,,2023-12-22 13:23:21,2023-12-22 10:24:00,Тинькофф,250.0,RUB
2023-12-22,Образование,Карпов Курсы,Курс Аналитика данных,2023-12-22 13:23:55,2023-12-22 10:24:00,Тинькофф,80000.0,RUB
2023-12-22,Кафе и рестораны / Кофейни,Ресторан Вега,Какао,2023-12-23 10:21:20,2023-12-23 07:21:27,Тинькофф,150.0,RUB
2023-12-22,Продукты / Сладости,Пятерочка,Сладости к кино,2023-12-23 22:04:02,2023-12-23 19:04:13,Тинькофф,470.43,RUB
2023-12-23,Доставка еды,Достаевский,Пицца,2023-12-23 22:04:50,2023-12-23 19:04:55,Тинькофф,738.0,RUB
2023-12-23,Хобби,Мешок,Фотоальбом моряка в коллекцию,2023-12-23 22:05:24,2023-12-23 19:05:33,Тинькофф,3202.0,RUB
2023-12-23,Хобби,Мешок,Много фотографий в коллекцию,2023-12-23 22:05:46,2023-12-23 19:05:57,Тинькофф,3145.0,RUB
2023-12-24,Доставка еды,Самокат,,2023-12-24 09:47:44,2023-12-24 06:47:52,Тинькофф,491.0,RUB
2023-12-24,Товары для дома,Озон,"Кружечки, взамен кружки Ники",2023-12-25 20:31:32,2023-12-25 17:31:37,Тинькофф,772.0,RUB
2023-12-25,Проезд,Яндекс такси,,2023-12-25 20:32:07,2023-12-25 17:32:11,Тинькофф,269.0,RUB
2023-12-25,Кафе и рестораны,Столовая ОЦРВ,,2023-12-25 20:32:19,2023-12-25 17:32:23,Тинькофф,400.0,RUB
2023-12-25,Проезд,Яндекс такси,,2023-12-25 20:32:28,2023-12-25 17:32:33,Тинькофф,117.0,RUB
2023-12-25,Продукты,Колобок,,2023-12-25 20:32:53,2023-12-25 17:32:58,Тинькофф,337.0,RUB
2023-12-25,Проезд,,,2023-12-25 20:33:14,2023-12-25 17:33:18,Тинькофф,32.4,RUB
2023-12-25,Товары для дома,Озон,Папка и файлы для хранения коллекции,2023-12-25 21:47:59,2023-12-25 18:48:05,Тинькофф,623.0,RUB
2023-12-25,"Образование, Платежи, комиссии",Правое полушарие интроверта,Подписка,2023-12-25 22:49:32,2023-12-25 19:49:39,Тинькофф,299.0,RUB
2023-12-26,Проезд,Яндекс такси,,2023-12-26 17:55:04,2023-12-26 14:55:17,Тинькофф,154.0,RUB
2023-12-26,Кафе и рестораны,Столовая ОЦРВ,,2023-12-26 17:55:12,2023-12-26 14:55:17,Тинькофф,400.0,RUB
2023-12-26,Продукты,Пятерочка,,2023-12-26 17:55:30,2023-12-26 14:55:35,Тинькофф,1061.92,RUB
2023-12-26,,ВТБ,Комиссия за перевод,2023-12-26 17:56:45,2023-12-26 14:56:51,ВТБ,50.0,RUB
2023-12-27,Кафе и рестораны,Столовая ОЦРВ,,2023-12-27 12:11:07,2023-12-27 09:11:31,Тинькофф,350.0,RUB
2023-12-27,Проезд,Яндекс такси,,2023-12-28 11:51:01,2023-12-28 08:51:05,Тинькофф,116.0,RUB
2023-12-27,Проезд,,,2023-12-28 11:51:24,2023-12-28 08:51:27,Тинькофф,32.4,RUB
2023-12-27,Продукты,Пятерочка,,2023-12-28 11:53:10,2023-12-28 08:53:15,Тинькофф,326.52,RUB
2023-12-28,Кафе и рестораны,Столовая ОЦРВ,,2023-12-28 12:12:57,2023-12-28 09:13:15,Тинькофф,220.0,RUB
2023-12-28,Кафе и рестораны / Кофейни,Surf coffee,,2023-12-28 17:59:26,2023-12-28 14:59:31,Тинькофф,894.0,RUB
2023-12-28,Подарки,Правое полушарие интроверта,Подписка для Ники,2023-12-29 11:12:57,2023-12-29 08:13:02,Тинькофф,299.0,RUB
2023-12-28,Отдых и развлечения,Магнит,Презервативы,2023-12-29 11:13:25,2023-12-29 08:13:32,Тинькофф,169.99,RUB
2023-12-29,Кафе и рестораны,Свои Waffles,Вафли для Ники и два вкусных чая,2023-12-30 12:39:37,2023-12-30 09:39:42,Тинькофф,1180.0,RUB
2023-12-29,Доставка еды,Самокат,,2023-12-30 12:39:58,2023-12-30 09:40:04,Тинькофф,548.0,RUB
2023-12-30,Подарки,Читай-город,"Подарки маме, бабушке, Саше",2023-12-30 15:11:55,2023-12-30 12:12:05,Тинькофф,2615.0,RUB
2023-12-30,Продукты / Сладости,Рынок,Мандаринки и гранат,2023-12-30 15:36:40,2023-12-30 12:36:45,Тинькофф,400.0,RUB
2023-12-30,Продукты,АО ТД Перекресток,Вода,2023-12-30 15:37:29,2023-12-30 12:37:34,Тинькофф,59.99,RUB
2023-12-30,Проезд,,,2023-12-30 15:37:45,2023-12-30 12:38:46,Тинькофф,51.3,RUB
2023-12-30,Подарки,Детский мир,Подарок Антохе,2023-12-30 16:17:45,2023-12-30 13:17:50,Тинькофф,890.09,RUB
2023-12-30,Проезд,Самолет,Место в самолёте,2023-12-30 16:27:29,2023-12-30 13:27:33,Тинькофф,448.0,RUB
2023-12-30,Подарки,Старый фотограф,Подарок Папе,2023-12-30 17:57:59,2023-12-30 14:58:09,Тинькофф,260.0,RUB
2023-12-30,Доставка еды,Самокат,Безалкогольное шампанское,2023-12-31 10:29:24,2023-12-31 07:29:28,Тинькофф,363.0,RUB
2023-12-30,Кафе и рестораны,Моя звезда,,2023-12-31 10:29:43,2023-12-31 07:29:49,Тинькофф,3080.0,RUB
2023-12-30,Проезд,Яндекс такси,,2023-12-31 10:29:57,2023-12-31 07:31:46,Тинькофф,166.0,RUB
2023-12-31,Проезд,Яндекс такси,Такси в аэропорт,2023-12-31 10:30:30,2023-12-31 07:31:46,Тинькофф,366.0,RUB
2023-12-31,Кафе и рестораны,Шавуха,Очень дорогая шаурма в аэропорту,2024-01-03 09:17:49,2024-01-03 06:17:59,Тинькофф,569.0,RUB
2024-01-01,Проезд,,,2024-01-03 09:18:12,2024-01-03 06:18:19,Тинькофф,30.0,RUB
2024-01-03,Продукты,Магнит,Напитки на квест,2024-01-03 09:16:41,2024-01-03 06:16:52,Тинькофф,558.94,RUB
2024-01-03,Проезд,,,2024-01-03 19:22:30,2024-01-03 16:22:40,Тинькофф,30.0,RUB
2024-01-03,Проезд,,,2024-01-03 19:22:33,2024-01-03 16:22:40,Тинькофф,30.0,RUB
2024-01-03,"Платежи, комиссии",Тинькофф,Комиссия,2024-01-03 19:28:05,2024-01-03 16:28:16,Тинькофф,30.0,RUB
2024-01-04,Проезд,Самолет,Оплата места,2024-01-04 09:13:02,2024-01-04 06:13:07,Тинькофф,620.0,RUB
2024-01-04,Проезд,,,2024-01-04 09:13:14,2024-01-04 06:13:46,Тинькофф,30.0,RUB
2024-01-04,Проезд,,,2024-01-04 09:13:20,2024-01-04 06:13:46,Тинькофф,30.0,RUB
2024-01-04,Кафе и рестораны / Кофейни,Garden,Чайок,2024-01-04 09:13:39,2024-01-04 06:13:46,Тинькофф,199.0,RUB
2024-01-04,Забота о себе,Барбершоп,Подстрижка,2024-01-05 20:13:08,2024-01-05 17:13:13,Тинькофф,990.0,RUB
2024-01-04,Отдых и развлечения,Контора Пароходства,Билет на выставку,2024-01-05 20:15:17,2024-01-05 17:15:21,Тинькофф,125.0,RUB
2024-01-04,Проезд,Яндекс такси,,2024-01-05 20:16:00,2024-01-05 17:16:15,Тинькофф,462.0,RUB
2024-01-05,Проезд,Яндекс такси,,2024-01-05 20:16:47,2024-01-05 17:17:04,Тинькофф,416.0,RUB
2024-01-05,Забота о себе,,Оплатил подписку на дзен мани,2024-01-05 20:17:09,2024-01-05 17:17:14,Тинькофф,149.0,RUB
2024-01-05,Доставка еды,Самокат,,2024-01-05 20:17:40,2024-01-05 17:17:49,Тинькофф,253.0,RUB
2024-01-05,Продукты,Пятерочка,Продукты на салатик,2024-01-06 14:16:27,2024-01-06 11:16:37,Тинькофф,484.92,RUB
2024-01-06,Кафе и рестораны / Кофейни,Surf coffee,,2024-01-06 15:48:07,2024-01-06 12:48:17,Тинькофф,480.0,RUB
2024-01-06,"Платежи, комиссии / Подписки",4ebur.net,VPN на 3 месяца,2024-01-06 20:35:55,2024-01-06 17:36:01,Тинькофф,1338.75,RUB
2024-01-06,Продукты,Магнит,Завтрак,2024-01-06 20:36:15,2024-01-06 17:36:22,Тинькофф,329.97,RUB
2024-01-07,Доставка еды,Самокат,Продукты,2024-01-07 14:56:44,2024-01-07 11:57:31,Тинькофф,698.0,RUB
2024-01-07,Кафе и рестораны / Кофейни,Surf coffee,Какао,2024-01-07 19:45:07,2024-01-07 16:45:12,Тинькофф,340.0,RUB
2024-01-08,"Продукты, Доставка еды",Самокат,,2024-01-08 11:24:54,2024-01-08 08:25:03,Тинькофф,240.0,RUB
2024-01-08,Забота о себе,Магнит косметик,Шампунь и гель для душа,2024-01-08 19:53:12,2024-01-08 16:53:17,Тинькофф,896.96,RUB
2024-01-08,Продукты,Магнит,,2024-01-09 18:50:07,2024-01-09 15:50:14,Тинькофф,644.88,RUB
2024-01-09,Кафе и рестораны,Столовая ОЦРВ,,2024-01-09 12:04:30,2024-01-09 09:04:37,Тинькофф,400.0,RUB
2024-01-09,Доставка еды,Яндекс еда,Паста,2024-01-09 18:47:55,2024-01-09 15:48:06,Тинькофф,517.0,RUB
2024-01-10,Кафе и рестораны,Столовая ОЦРВ,,2024-01-10 12:07:40,2024-01-10 09:07:44,Тинькофф,370.0,RUB
2024-01-10,"Продукты, Доставка еды",Самокат,,2024-01-10 16:15:03,2024-01-10 15:31:30,Тинькофф,912.0,RUB
2024-01-10,Отдых и развлечения,Озон,Презервативы,2024-01-10 18:31:44,2024-01-10 15:31:50,Тинькофф,250.0,RUB
2024-01-11,Кафе и рестораны,Ресторан Вега,,2024-01-11 16:52:18,2024-01-11 13:52:24,Тинькофф,210.0,RUB
2024-01-11,Проезд,,,2024-01-11 16:52:52,2024-01-11 13:52:57,Тинькофф,51.3,RUB
2024-01-11,Продукты / Сладости,Пятерочка,,2024-01-11 18:28:48,2024-01-11 15:28:55,Тинькофф,604.96,RUB
2024-01-12,Кафе и рестораны,Столовая ОЦРВ,,2024-01-12 12:42:52,2024-01-12 09:43:01,Тинькофф,400.0,RUB
2024-01-12,Проезд,Яндекс такси,,2024-01-12 12:43:15,2024-01-12 09:43:21,Тинькофф,242.0,RUB
2024-01-12,Проезд,Яндекс такси,,2024-01-13 12:45:21,2024-01-13 09:45:27,Тинькофф,135.0,RUB
2024-01-12,Проезд,Яндекс такси,,2024-01-13 12:45:31,2024-01-13 09:45:36,Тинькофф,197.0,RUB
2024-01-12,Кафе и рестораны,Пицца у моря,,2024-01-13 12:46:04,2024-01-13 09:46:10,Тинькофф,1471.0,RUB
2024-01-12,Проезд,Яндекс такси,,2024-01-13 12:46:17,2024-01-13 09:46:34,Тинькофф,155.0,RUB
2024-01-13,Проезд,Яндекс такси,,2024-01-13 12:46:54,2024-01-13 09:46:59,Тинькофф,68.0,RUB
2024-01-13,Кафе и рестораны,Ресторан Вега,Сендвич,2024-01-13 12:47:09,2024-01-13 09:47:17,Тинькофф,150.0,RUB
2024-01-13,Кафе и рестораны,Ресторан Вега,Обед,2024-01-13 12:47:28,2024-01-13 09:47:34,Тинькофф,325.0,RUB
2024-01-13,Кафе и рестораны / Кофейни,Ресторан Вега,,2024-01-13 14:40:34,2024-01-13 11:40:40,Тинькофф,150.0,RUB
2024-01-13,Продукты,Колобок,,2024-01-13 18:20:45,2024-01-13 15:21:00,Тинькофф,312.0,RUB
2024-01-13,Проезд,,,2024-01-13 18:20:54,2024-01-13 15:21:00,Тинькофф,32.4,RUB
2024-01-13,"Платежи, комиссии / Подписки",,Яндекс плюс,2024-01-14 12:12:03,2024-01-14 09:12:21,Сбер,299.0,RUB
2024-01-13,"Платежи, комиссии",Сбер,,2024-01-14 12:14:04,2024-01-14 09:14:21,Сбер,50.0,RUB
2024-01-14,"Платежи, комиссии / Подписки",ChatGPT,,2024-01-14 12:15:59,2024-01-15 05:09:51,Тинькофф,1390.0,RUB
2024-01-14,"Платежи, комиссии / Оплата связи",,,2024-01-14 13:43:10,2024-01-14 10:43:19,Тинькофф,323.0,RUB
2024-01-14,Проезд,,,2024-01-14 18:58:59,2024-01-14 15:59:04,Тинькофф,51.3,RUB
2024-01-14,Кафе и рестораны,Гастропорт,,2024-01-14 18:59:20,2024-01-14 15:59:27,Тинькофф,390.0,RUB
2024-01-14,Кафе и рестораны / Кофейни,Surf coffee,,2024-01-14 18:59:41,2024-01-14 15:59:47,Тинькофф,102.0,RUB
2024-01-14,Товары для дома,MODY,Рассада мяты и леденец Нике,2024-01-14 19:00:43,2024-01-14 16:00:49,Тинькофф,388.0,RUB
2024-01-14,Проезд,,,2024-01-14 19:01:17,2024-01-14 16:01:23,Тинькофф,45.0,RUB
2024-01-14,Проезд,Яндекс такси,,2024-01-15 08:09:13,2024-01-15 05:09:19,Тинькофф,129.0,RUB
2024-01-14,Образование / Книги,Читай-город,Сборник Осипа Мандельштама,2024-01-15 08:10:25,2024-01-15 05:10:32,Тинькофф,477.0,RUB
2024-01-14,Продукты,АО ТД Перекресток,,2024-01-15 08:10:54,2024-01-15 05:11:02,Тинькофф,359.97,RUB
2024-01-15,Кафе и рестораны,Столовая ОЦРВ,,2024-01-15 12:33:23,2024-01-15 09:33:30,Тинькофф,350.0,RUB
2024-01-15,Доставка еды,Самокат,,2024-01-16 09:13:26,2024-01-16 06:13:33,Тинькофф,696.0,RUB
2024-01-16,Кафе и рестораны,Столовая ОЦРВ,,2024-01-16 17:23:18,2024-01-16 14:23:25,Тинькофф,400.0,RUB
2024-01-16,Кафе и рестораны / Кофейни,Ресторан Вега,,2024-01-16 17:23:35,2024-01-16 14:23:41,Тинькофф,150.0,RUB
2024-01-16,"Платежи, комиссии",Darkstore,Почты Gmail,2024-01-16 17:24:07,2024-01-16 14:24:42,Тинькофф,31.58,RUB
2024-01-16,Проезд,Яндекс такси,,2024-01-17 09:11:52,2024-01-17 06:12:11,Тинькофф,250.0,RUB
2024-01-17,Кафе и рестораны,Столовая ОЦРВ,,2024-01-17 12:07:39,2024-01-17 09:07:43,Тинькофф,440.0,RUB
2024-01-17,Продукты,Колобок,,2024-01-18 15:00:11,2024-01-18 12:00:17,Тинькофф,447.0,RUB
2024-01-17,Проезд,Яндекс такси,,2024-01-18 15:00:23,2024-01-18 12:00:28,Тинькофф,211.0,RUB
2024-01-18,Проезд,Яндекс такси,,2024-01-18 15:00:36,2024-01-18 12:01:19,Тинькофф,145.0,RUB
2024-01-18,Кафе и рестораны,Столовая ОЦРВ,,2024-01-18 15:01:26,2024-01-18 12:01:31,Тинькофф,370.0,RUB
2024-01-18,Продукты / Сладости,Пятерочка,,2024-01-18 17:06:02,2024-01-18 14:06:08,Тинькофф,699.95,RUB
2024-01-18,Доставка еды,Самокат,,2024-01-19 21:40:51,2024-01-19 18:40:56,Тинькофф,143.0,RUB
2024-01-19,Проезд,Яндекс такси,,2024-01-19 21:41:08,2024-01-19 18:41:13,Тинькофф,155.0,RUB
2024-01-19,Кафе и рестораны,Столовая ОЦРВ,,2024-01-19 21:42:02,2024-01-19 18:42:07,Тинькофф,480.0,RUB
2024-01-19,"Платежи, комиссии",Почта России,,2024-01-19 21:43:33,2024-01-19 18:43:40,Тинькофф,200.0,RUB
2024-01-19,Продукты,Магнит,,2024-01-19 21:44:00,2024-01-19 18:44:22,Тинькофф,414.95,RUB
2024-01-20,Продукты / Сладости,Пятерочка,,2024-01-20 13:19:55,2024-01-20 10:20:05,Тинькофф,504.97,RUB
2024-01-20,Отдых и развлечения,GGsel,Geoguessr,2024-01-20 16:17:52,2024-01-20 13:17:58,Тинькофф,188.5,RUB
2024-01-21,Доставка еды,Самокат,,2024-01-23 12:37:54,2024-01-23 09:38:02,Тинькофф,948.0,RUB
2024-01-22,Продукты / Сладости,Пятерочка,,2024-01-22 13:28:32,2024-01-22 10:28:39,Тинькофф,420.97,RUB
2024-01-22,Кафе и рестораны,Столовая ОЦРВ,,2024-01-23 12:38:19,2024-01-23 09:38:25,Тинькофф,370.0,RUB
2024-01-23,Проезд,Яндекс такси,,2024-01-23 12:35:59,2024-01-23 09:36:10,Тинькофф,250.0,RUB
2024-01-23,Здоровье и фитнес,Аптека,Антидепрессанты,2024-01-23 12:46:22,2024-01-23 09:46:50,Тинькофф,566.0,RUB
2024-01-23,Продукты,Пятерочка,,2024-01-23 14:49:16,2024-01-23 11:49:28,Тинькофф,724.96,RUB
2024-01-24,Кафе и рестораны,Столовая ОЦРВ,,2024-01-24 12:07:32,2024-01-24 09:07:38,Тинькофф,320.0,RUB
2024-01-24,Доставка еды,Самокат,,2024-01-26 10:15:02,2024-01-26 07:15:08,Тинькофф,569.0,RUB
2024-01-25,Кафе и рестораны,Столовая ОЦРВ,,2024-01-26 10:15:14,2024-01-26 07:15:20,Тинькофф,460.0,RUB
2024-01-25,Кафе и рестораны / Кофейни,Surf coffee,,2024-01-26 10:16:07,2024-01-26 07:16:24,Тинькофф,296.0,RUB
2024-01-26,Кафе и рестораны,Столовая ОЦРВ,,2024-01-26 12:10:26,2024-01-26 09:10:32,Тинькофф,230.0,RUB
2024-01-26,Продукты,,,2024-01-29 12:00:25,2024-01-29 09:00:49,Тинькофф,1036.35,RUB
2024-01-27,Проезд,Ласточка,,2024-01-29 12:01:03,2024-01-29 09:01:30,Тинькофф,99.0,RUB
2024-01-27,Кафе и рестораны,Мой Кофе,Обед в ресторанчике,2024-01-29 12:02:13,2024-01-29 09:02:20,Тинькофф,655.0,RUB
2024-01-27,Отдых и развлечения,Синема парк,Билет в кино,2024-01-29 12:02:59,2024-01-29 09:03:25,Тинькофф,536.0,RUB
2024-01-27,Продукты / Сладости,Окей,Вкусняшки в Кино,2024-01-29 12:04:17,2024-01-29 09:04:25,Тинькофф,480.44,RUB
2024-01-27,Отдых и развлечения,Леонардо,"Настолка ""Зомби в доме""",2024-01-29 12:04:56,2024-01-29 09:05:04,Тинькофф,500.0,RUB
2024-01-27,Продукты,Окей,Ужин и завтрак,2024-01-29 12:05:32,2024-01-29 09:05:40,Тинькофф,551.4,RUB
2024-01-27,Отдых и развлечения,Аптека,Презервативы,2024-01-29 12:06:21,2024-01-29 09:06:59,Тинькофф,151.0,RUB
2024-01-28,Кафе и рестораны / Кофейни,Surf coffee,Чай в серфе,2024-01-29 12:07:10,2024-01-29 09:07:17,Тинькофф,190.0,RUB
2024-01-28,Проезд,Ласточка,,2024-01-29 12:07:23,2024-01-29 09:07:44,Тинькофф,99.0,RUB
2024-01-28,Продукты / Сладости,Пятерочка,Большая шоколадка,2024-01-29 12:08:14,2024-01-29 09:08:35,Тинькофф,199.99,RUB
2024-01-28,Продукты,Пятерочка,,2024-01-29 17:56:39,2024-01-29 14:57:51,Тинькофф,508.43,RUB
2024-01-29,,Озон,Деревянные шпажки для альбома,2024-01-31 10:09:00,2024-01-31 07:09:35,Тинькофф,137.0,RUB
2024-01-30,Кафе и рестораны,Столовая ОЦРВ,,2024-01-31 10:11:03,2024-01-31 07:11:16,Тинькофф,370.0,RUB
2024-01-30,Продукты,Пятерочка,,2024-01-31 10:11:29,2024-01-31 07:11:36,Тинькофф,499.5,RUB
2024-01-31,Продукты,Пятерочка,,2024-02-01 16:48:55,2024-02-01 13:49:01,Тинькофф,399.97,RUB
2024-02-01,Кафе и рестораны,Столовая ОЦРВ,,2024-02-01 16:49:06,2024-02-01 13:49:15,Тинькофф,460.0,RUB
2024-02-01,Продукты / Сладости,Пятерочка,Мармеладки ,2024-02-01 16:49:30,2024-02-01 13:49:38,Тинькофф,149.99,RUB
2024-02-01,Продукты / Сладости,Пятерочка,,2024-02-02 14:56:00,2024-02-02 11:56:12,Тинькофф,323.42,RUB
2024-02-02,Кафе и рестораны,Столовая ОЦРВ,,2024-02-02 14:56:42,2024-02-02 11:56:54,Тинькофф,380.0,RUB
2024-02-02,Кафе и рестораны / Кофейни,Surf coffee,,2024-02-02 16:09:46,2024-02-02 13:09:54,Тинькофф,370.0,RUB
2024-02-02,Кафе и рестораны / Кофейни,Surf coffee,Чай,2024-02-02 19:37:11,2024-02-02 16:38:22,Тинькофф,190.0,RUB
2024-02-02,Продукты,Магнит,,2024-02-02 19:37:49,2024-02-02 16:38:22,Тинькофф,997.83,RUB
